8        0.0000000000000000       0.31116805373672746        1.7174561440810661E-003   3.8820000000000077E-002   5.0858885778455999E-004
16       0.0000000000000000       0.19719155025875143        1.8352363516215852E-003   3.3140000000000086E-002   5.0950956811425605E-004
32       0.0000000000000000       0.14782372345169903        1.7519992518862041E-003   3.0800000000000084E-002   4.8824567420901831E-004
64       0.0000000000000000       0.12576545303374340        1.6682907781728645E-003   2.9100000000000067E-002   4.7000967108038654E-004
128      0.0000000000000000       0.11451650483830830        1.7716708511729417E-003   2.7620000000000047E-002   4.7028467630541321E-004
256      0.0000000000000000       0.10860951663641058        1.4968369826332995E-003   2.6740000000000066E-002   4.0166823839753190E-004
512      0.0000000000000000       0.10380111935570092        1.8304419840719922E-003   2.5680000000000067E-002   4.8302079759477258E-004
1024     0.0000000000000000       0.10445818478296194        1.5020760293487502E-003   2.6020000000000057E-002   3.9440019669305268E-004
